"DateTime","Flow","file"
"7/21/2021 10:15",2.549,"DCSSUB - Flow - 07212021"
"7/21/2021 10:20",2.513,"DCSSUB - Flow - 07212021"
"7/21/2021 10:25",2.523,"DCSSUB - Flow - 07212021"
"7/21/2021 10:30",2.58,"DCSSUB - Flow - 07212021"
"7/21/2021 10:35",2.42,"DCSSUB - Flow - 07212021"
"7/21/2021 10:40",2.439,"DCSSUB - Flow - 07212021"
"7/21/2021 10:45",2.485,"DCSSUB - Flow - 07212021"
"7/21/2021 10:50",2.425,"DCSSUB - Flow - 07212021"
"7/21/2021 10:55",2.358,"DCSSUB - Flow - 07212021"
"7/21/2021 11:00",2.362,"DCSSUB - Flow - 07212021"
"7/21/2021 11:05",2.406,"DCSSUB - Flow - 07212021"
"7/21/2021 11:10",2.409,"DCSSUB - Flow - 07212021"
"7/21/2021 11:15",2.362,"DCSSUB - Flow - 07212021"
"7/21/2021 11:20",2.342,"DCSSUB - Flow - 07212021"
"7/21/2021 11:25",2.288,"DCSSUB - Flow - 07212021"
"7/21/2021 11:30",2.299,"DCSSUB - Flow - 07212021"
"7/21/2021 11:35",2.357,"DCSSUB - Flow - 07212021"
"7/21/2021 11:40",2.377,"DCSSUB - Flow - 07212021"
"7/21/2021 11:45",2.326,"DCSSUB - Flow - 07212021"
"7/21/2021 11:50",2.243,"DCSSUB - Flow - 07212021"
"7/21/2021 11:55",2.226,"DCSSUB - Flow - 07212021"
"7/21/2021 12:00",2.304,"DCSSUB - Flow - 07212021"
"7/21/2021 12:05",2.315,"DCSSUB - Flow - 07212021"
"7/21/2021 12:10",2.139,"DCSSUB - Flow - 07212021"
"7/21/2021 12:15",2.164,"DCSSUB - Flow - 07212021"
"7/21/2021 12:20",2.258,"DCSSUB - Flow - 07212021"
"7/21/2021 12:25",2.222,"DCSSUB - Flow - 07212021"
"7/21/2021 12:30",2.268,"DCSSUB - Flow - 07212021"
"7/21/2021 12:35",2.227,"DCSSUB - Flow - 07212021"
