"DateTime","Flow","file"
"7/18/2021 17:20",7.216,"DCSSUB - Flow - 07182021"
"7/18/2021 17:25",7.102,"DCSSUB - Flow - 07182021"
"7/18/2021 17:30",6.941,"DCSSUB - Flow - 07182021"
"7/18/2021 17:35",6.889,"DCSSUB - Flow - 07182021"
"7/18/2021 17:40",6.805,"DCSSUB - Flow - 07182021"
"7/18/2021 17:45",6.649,"DCSSUB - Flow - 07182021"
"7/18/2021 17:50",6.597,"DCSSUB - Flow - 07182021"
"7/18/2021 17:55",6.437,"DCSSUB - Flow - 07182021"
"7/18/2021 18:00",6.298,"DCSSUB - Flow - 07182021"
"7/18/2021 18:05",6.259,"DCSSUB - Flow - 07182021"
"7/18/2021 18:10",6.248,"DCSSUB - Flow - 07182021"
"7/18/2021 18:15",6.16,"DCSSUB - Flow - 07182021"
"7/18/2021 18:20",6.046,"DCSSUB - Flow - 07182021"
"7/18/2021 18:25",5.926,"DCSSUB - Flow - 07182021"
"7/18/2021 18:30",5.92,"DCSSUB - Flow - 07182021"
"7/18/2021 18:35",5.842,"DCSSUB - Flow - 07182021"
"7/18/2021 18:40",5.728,"DCSSUB - Flow - 07182021"
"7/18/2021 18:45",5.62,"DCSSUB - Flow - 07182021"
"7/18/2021 18:50",5.442,"DCSSUB - Flow - 07182021"
"7/18/2021 18:55",5.514,"DCSSUB - Flow - 07182021"
"7/18/2021 19:00",5.526,"DCSSUB - Flow - 07182021"
"7/18/2021 19:05",5.406,"DCSSUB - Flow - 07182021"
"7/18/2021 19:10",5.354,"DCSSUB - Flow - 07182021"
"7/18/2021 19:15",5.368,"DCSSUB - Flow - 07182021"
"7/18/2021 19:20",5.339,"DCSSUB - Flow - 07182021"
"7/18/2021 19:25",5.255,"DCSSUB - Flow - 07182021"
"7/18/2021 19:30",5.281,"DCSSUB - Flow - 07182021"
"7/18/2021 19:35",5.234,"DCSSUB - Flow - 07182021"
"7/18/2021 19:40",5.135,"DCSSUB - Flow - 07182021"
"7/18/2021 19:45",5.192,"DCSSUB - Flow - 07182021"
"7/18/2021 19:50",5.083,"DCSSUB - Flow - 07182021"
"7/18/2021 19:55",5.057,"DCSSUB - Flow - 07182021"
"7/18/2021 20:00",4.984,"DCSSUB - Flow - 07182021"
"7/18/2021 20:05",4.994,"DCSSUB - Flow - 07182021"
"7/18/2021 20:10",5.016,"DCSSUB - Flow - 07182021"
"7/18/2021 20:15",4.865,"DCSSUB - Flow - 07182021"
"7/18/2021 20:20",4.75,"DCSSUB - Flow - 07182021"
